stID	tsID	popID	filename	description	citation	URL	total_N	steps	interval_MY	trait_type	log_transformed	taxa	species	microfossil	sampling	age_model	sediment	environment	period_start	period_end	epoch_start	epoch_end	age_start	age_end	source	publication_year	signature	lat	lon	set
129	744	129_a	Aenocyon_dirus_femur_ProxDepth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	229	5	0.0230215292484149	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	743	129_a	Aenocyon_dirus_femur_ProxWidth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	229	5	0.0230215292484149	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	742	129_a	Aenocyon_dirus_femur_MidDepth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	229	5	0.0230215292484149	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	741	129_a	Aenocyon_dirus_femur_MidWidth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	229	5	0.0230215292484149	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	740	129_a	Aenocyon_dirus_femur_DistDepth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	229	5	0.0230215292484149	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	739	129_a	Aenocyon_dirus_femur_DistWidth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	229	5	0.0230215292484149	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	738	129_a	Aenocyon_dirus_femur_Length_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	229	5	0.0230215292484149	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	737	129_a	Aenocyon_dirus_humerus_ProxDepth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	247	5	0.0230417188082634	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	736	129_a	Aenocyon_dirus_humerus_ProxWidth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	247	5	0.0230417188082634	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	735	129_a	Aenocyon_dirus_humerus_MidDepth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	247	5	0.0230417188082634	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	734	129_a	Aenocyon_dirus_humerus_MidWidth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	247	5	0.0230417188082634	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	733	129_a	Aenocyon_dirus_humerus_DistDepth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	247	5	0.0230417188082634	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	732	129_a	Aenocyon_dirus_humerus_DistWidth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	247	5	0.0230417188082634	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	731	129_a	Aenocyon_dirus_humerus_Length_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	247	5	0.0230417188082634	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
128	730	128_a	Yeh_Junco_hyemalis	In the early 1980s, a small population of dark-eyed juncos from a temperate, montane environment became established in a Mediterranean climate in coastal San Diego. The breeding season of coastal juncos is more than twice as long as that of the ancestral population, and they fledge approximately twice as many young. We investigated the adaptive significance of the longer breeding season and its consequences for population persistence	Yeh PJ, Price TD. Adaptive phenotypic plasticity and the successful colonization of a novel environment. Am Nat. 2004 Oct;164(4):531-42. doi: 10.1086/423825. Epub 2004 Sep 10. PMID: 15459883.	https://doi.org/10.1086/423825	228	5	4e-06	count	no	bird	Junco hyemalis	no	biological fieldwork	present day_study	none	terrestrial	Present	Present	Present	Present	Present	Present	NA	2004	Sunniva	32	-117	NA
127	729	127_a	Pigeon_Ovis_horn_length_male	We analyze 39 years of phenotypic data on horn size in bighorn sheep (Ovis canadensis) subject to intense trophy hunting for 23 years, after which harvests nearly ceased.	Pigeon, G., Festa?Bianchet, M., Coltman, D. W., & Pelletier, F. (2016). Intense selective hunting leads to artificial evolution in horn size. Evolutionary Applications, 9(4), 521-530.	https://doi.org/10.1111/eva.12358	1052	40	1.9e-05	linear	no	mammal	Ovis canadensis	no	biological fieldwork	present day_study	none	terrestrial	Present	Present	Present	Present	Present	Present	NA	2016	Sunniva	52.16	-115.16	NA
127	728	127_a	Pigeon_Ovis_horn_length_female	We analyze 39 years of phenotypic data on horn size in bighorn sheep (Ovis canadensis) subject to intense trophy hunting for 23 years, after which harvests nearly ceased.	Pigeon, G., Festa?Bianchet, M., Coltman, D. W., & Pelletier, F. (2016). Intense selective hunting leads to artificial evolution in horn size. Evolutionary Applications, 9(4), 521-530.	https://doi.org/10.1111/eva.12358	1848	40	1.9e-05	linear	no	mammal	Ovis canadensis	no	biological fieldwork	present day_study	none	terrestrial	Present	Present	Present	Present	Present	Present	NA	2016	Sunniva	52.15	-115.15	NA
127	727	127_a	Pigeon_Ovis_horn_base_male	We analyze 39 years of phenotypic data on horn size in bighorn sheep (Ovis canadensis) subject to intense trophy hunting for 23 years, after which harvests nearly ceased.	Pigeon, G., Festa?Bianchet, M., Coltman, D. W., & Pelletier, F. (2016). Intense selective hunting leads to artificial evolution in horn size. Evolutionary Applications, 9(4), 521-530.	https://doi.org/10.1111/eva.12358	1096	41	2e-05	linear	no	mammal	Ovis canadensis	no	biological fieldwork	present day_study	none	terrestrial	Present	Present	Present	Present	Present	Present	NA	2016	Sunniva	52.14	-115.14	NA
