N;trait_mean;trait_var;age_MY;tsID;age_MY_min;age_MY_max
6;25.7136912698413;7.1788845952381;0,0106392929563492;995;NA;NA
4;25.7799619493401;7.37161432539682;0,0162983355304007;995;NA;NA
6;27.9113594385109;7.22521068376068;0,0207652419666453;995;NA;NA
4;28.8277587991718;4.00791756746032;0,0248996017357965;995;NA;NA
24;27.352586076762;3.77619107452397;0,0270232608441951;995;NA;NA
3;28.4257003027504;4.20924971031746;0,0294544473009031;995;NA;NA
11;28.7711152060684;4.61682557208701;0,0316198395256381;995;NA;NA
7;28.8532424679647;4.20512826476302;0,0335001523106523;995;NA;NA
0;45.0266666666667;0.0977433333333333;0;996;NA;NA
6;46.3254357936508;9.74376717460318;0,0106392929563492;996;NA;NA
4;46.7436420372228;7.80797265079365;0,0162983355304007;996;NA;NA
6;44.9902772472707;13.4863900642968;0,0207652419666453;996;NA;NA
4;44.3058629557163;13.3756432763348;0,0248996017357965;996;NA;NA
24;46.0624129804061;10.5376567531974;0,0270232608441951;996;NA;NA
3;44.3738875205255;10.398256484127;0,0294544473009031;996;NA;NA
11;44.3241737286119;14.627336887955;0,0316198395256381;996;NA;NA
7;44.264240984241;14.4116307909868;0,0335001523106523;996;NA;NA
0;27.4209523809524;0.0363333333333333;0;997;NA;NA
6;29.1709851587302;6.17189078571429;0,0106392929563492;997;NA;NA
4;29.3157426246995;3.91042038095238;0,0162983355304007;997;NA;NA
6;27.388401602855;6.87185647619048;0,0207652419666453;997;NA;NA
4;26.6946256549315;5.55957858694084;0,0248996017357965;997;NA;NA
24;28.194493137361;3.77031127894371;0,0270232608441951;997;NA;NA
3;26.8566748768473;5.09075340476191;0,0294544473009031;997;NA;NA
11;26.7182024522085;6.09260998115193;0,0316198395256381;997;NA;NA
7;26.6520992620993;5.7096332055722;0,0335001523106523;997;NA;NA
0;77.1166666666667;0.0955;0;998;NA;NA
40;78.3704751395502;32.7608939042494;0,0082217710790382;998;NA;NA
17;79.3582823535111;27.6777475151664;0,0134868414305891;998;NA;NA
13;81.830227526149;57.7695779702238;0,0178555443559436;998;NA;NA
3;79.2098819720608;27.803825;0,0224129878275722;998;NA;NA
40;81.2888268151573;59.7887426776028;0,0247500594663899;998;NA;NA
41;84.9828138256251;79.7382766947256;0,0269099899691567;998;NA;NA
126;82.996498945043;54.8811378962761;0,0285635376542839;998;NA;NA
4;80.4735867649938;21.89001998557;0,030463305147672;998;NA;NA
0;69.0388888888889;0.0515;0;999;NA;NA
40;71.9752558631868;30.9538152741345;0,0082217710790382;999;NA;NA
17;71.971174806817;21.9243252963577;0,0134868414305891;999;NA;NA
13;73.5815239482479;24.37858293668;0,0178555443559436;999;NA;NA
3;73.6227809217906;17.4908154761905;0,0224129878275722;999;NA;NA
40;72.2145700115295;24.0562005408346;0,0247500594663899;999;NA;NA
41;74.9188574225895;23.5189051136918;0,0269099899691567;999;NA;NA
126;73.1464346757951;21.3806341622972;0,0285635376542839;999;NA;NA
4;71.5832409522359;14.8934955266955;0,030463305147672;999;NA;NA
0;37.1555555555556;0.013;0;1000;NA;NA
40;38.1113359128703;9.14635198225684;0,0082217710790382;1000;NA;NA
17;38.4320495089023;7.91636257159914;0,0134868414305891;1000;NA;NA
13;40.5017968139109;28.7526297440086;0,0178555443559436;1000;NA;NA
3;38.7427555997417;7.57654801587302;0,0224129878275722;1000;NA;NA
40;40.5756487894883;30.2669618862601;0,0247500594663899;1000;NA;NA
41;43.1078724882293;46.4690026025765;0,0269099899691567;1000;NA;NA
126;40.9450880782529;32.1731764186485;0,0285635376542839;1000;NA;NA
4;38.5783520415932;6.95517225829726;0,030463305147672;1000;NA;NA
0;50.3388888888889;0.0515;0;1001;NA;NA
40;50.2852779027517;13.4079717541264;0,0082217710790382;1001;NA;NA
17;51.1846628259555;13.8061542270347;0,0134868414305891;1001;NA;NA
13;48.8883695156478;35.153019532138;0,0178555443559436;1001;NA;NA
3;50.3412180075456;10.6686;0,0224129878275722;1001;NA;NA
40;49.0666770189782;39.9401879624236;0,0247500594663899;1001;NA;NA
41;45.8222981629335;49.0345225395256;0,0269099899691567;1001;NA;NA
126;49.3073706737048;43.9159334185379;0,0285635376542839;1001;NA;NA
4;52.4063105933709;13.1232032106782;0,030463305147672;1001;NA;NA
0;101.927777777778;0.1735;0;1002;NA;NA
40;103.161328448092;41.2614915006856;0,0082217710790382;1002;NA;NA
17;105.047273608323;44.8781130234071;0,0134868414305891;1002;NA;NA
13;105.264548505444;42.9381765029899;0,0178555443559436;1002;NA;NA
3;103.921676693518;30.1012373015873;0,0224129878275722;1002;NA;NA
40;105.243822835336;29.3710932727046;0,0247500594663899;1002;NA;NA
41;105.459019035757;37.2408379571977;0,0269099899691567;1002;NA;NA
126;106.338233525071;38.7802607166184;0,0285635376542839;1002;NA;NA
4;106.525806340505;39.0408827200577;0,030463305147672;1002;NA;NA
0;55.9333333333333;0.111;0;1003;NA;NA
40;57.212596728478;15.2001611283857;0,0082217710790382;1003;NA;NA
17;58.5469269792366;12.6049566606202;0,0134868414305891;1003;NA;NA
13;59.1963683843185;15.2624027151695;0,0178555443559436;1003;NA;NA
3;57.9917078787261;10.0729313492063;0,0224129878275722;1003;NA;NA
40;60.8187893784574;14.2816543402239;0,0247500594663899;1003;NA;NA
41;60.1968075237941;16.8633255820324;0,0269099899691567;1003;NA;NA
126;61.2713452963661;17.0727638113328;0,0285635376542839;1003;NA;NA
4;61.5400106593574;17.1040331890332;0,030463305147672;1003;NA;NA
0;324.611111111111;0.325;0;1004;NA;NA
40;332.044860740346;254.159500554942;0,0082217710790382;1004;NA;NA
17;337.375059905388;207.15178162261;0,0134868414305891;1004;NA;NA
13;336.93184223874;209.898224694858;0,0178555443559436;1004;NA;NA
3;336.493546701336;189.485905952381;0,0224129878275722;1004;NA;NA
40;336.328553581515;197.494139920449;0,0247500594663899;1004;NA;NA
41;335.647587910198;211.25489267079;0,0269099899691567;1004;NA;NA
126;338.828932311022;274.713700712179;0,0285635376542839;1004;NA;NA
4;340.663420529777;296.64747478355;0,030463305147672;1004;NA;NA
0;91.6590909090909;0.2135;0;1005;NA;NA
47;92.2729800470004;23.6577430971437;0,0081734480365511;1005;NA;NA
17;91.8068487467521;22.6727222981521;0,0133517505692243;1005;NA;NA
11;92.7181105029141;23.5966356199584;0,0176012748515546;1005;NA;NA
3;92.5902074388499;16.1828837301587;0,0223460470810639;1005;NA;NA
52;94.0192845188161;23.6417884793565;0,0244568111724919;1005;NA;NA
28;94.1697500431239;25.0968714224135;0,0267800955199187;1005;NA;NA
98;93.349795922727;20.3830823399085;0,0285584422651712;1005;NA;NA
4;92.5192803941289;16.5048185425685;0,0303950247400047;1005;NA;NA
0;47.1409090909091;0.0525;0;1006;NA;NA
47;47.8115969972954;8.8065193121669;0,0081734480365511;1006;NA;NA
17;47.3772294175895;8.86356441779076;0,0133517505692243;1006;NA;NA
11;47.9335640822383;8.90642765995446;0,0176012748515546;1006;NA;NA
3;47.9923651769451;7.44272301587302;0,0223460470810639;1006;NA;NA
52;47.5317114922893;9.2368974019875;0,0244568111724919;1006;NA;NA
28;48.6854014837262;8.32783990067126;0,0267800955199187;1006;NA;NA
98;48.9753929723713;9.34567435717407;0,0285584422651712;1006;NA;NA
4;48.9361673007128;9.92077987012987;0,0303950247400047;1006;NA;NA
0;35.3;0.048;0;1007;NA;NA
47;35.324399868609;4.42792868650849;0,0081734480365511;1007;NA;NA
17;34.9821623111044;4.56491348048761;0,0133517505692243;1007;NA;NA
11;35.2764365869509;4.75808717194342;0,0176012748515546;1007;NA;NA
3;35.2506920049441;3.59361587301587;0,0223460470810639;1007;NA;NA
52;34.8927565234123;5.47648511163927;0,0244568111724919;1007;NA;NA
28;35.7468961506257;5.0255787537223;0,0267800955199187;1007;NA;NA
98;35.9707859068393;4.55766620700949;0,0285584422651712;1007;NA;NA
4;35.9584015115076;4.01977687590188;0,0303950247400047;1007;NA;NA
0;31.0090909090909;0.049;0;1008;NA;NA
47;31.2679860580388;4.07974065275526;0,0081734480365511;1008;NA;NA
17;31.1752012516452;3.8062850054949;0,0133517505692243;1008;NA;NA
11;31.5187928566221;4.02131101221508;0,0176012748515546;1008;NA;NA
3;31.2971083788707;2.88568571428571;0,0223460470810639;1008;NA;NA
52;31.0799308639626;3.6283133324633;0,0244568111724919;1008;NA;NA
28;32.1201370352187;4.29592766578136;0,0267800955199187;1008;NA;NA
98;32.4362728096752;4.02619160058506;0,0285584422651712;1008;NA;NA
4;32.3865508621569;3.88634329004329;0,0303950247400047;1008;NA;NA
0;76.7454545454545;0.19;0;1009;NA;NA
47;76.6698290499591;18.411987024679;0,0081734480365511;1009;NA;NA
17;76.0267998667282;19.5797626044971;0,0133517505692243;1009;NA;NA
11;76.8961790932359;18.4841707185394;0,0176012748515546;1009;NA;NA
3;76.8229008099141;12.4505075396825;0,0223460470810639;1009;NA;NA
52;76.2855561336502;12.6186720996771;0,0244568111724919;1009;NA;NA
28;78.2827094465495;15.6658920894203;0,0267800955199187;1009;NA;NA
98;79.0398437426359;12.6176158749403;0,0285584422651712;1009;NA;NA
4;78.9603310157856;11.8811927128427;0,0303950247400047;1009;NA;NA
0;70.8318181818182;0.0875;0;1010;NA;NA
47;72.1466131985242;16.7000203553765;0,0081734480365511;1010;NA;NA
17;71.5430965398023;18.8832001335518;0,0133517505692243;1010;NA;NA
11;72.4367633686334;18.1261325440016;0,0176012748515546;1010;NA;NA
3;72.6109228629977;15.5290321428571;0,0223460470810639;1010;NA;NA
52;70.2695386373041;18.7927130292472;0,0244568111724919;1010;NA;NA
28;73.3164200921297;15.0243567777297;0,0267800955199187;1010;NA;NA
98;72.4532732761695;13.0504230318322;0,0285584422651712;1010;NA;NA
4;71.8692391446937;11.2555487734488;0,0303950247400047;1010;NA;NA
0;348.513636363636;2.3835;0;1011;NA;NA
47;351.269584110871;227.974103386226;0,0081734480365511;1011;NA;NA
17;349.872869114683;294.099344972766;0,0133517505692243;1011;NA;NA
11;353.986081397052;309.774416989587;0,0176012748515546;1011;NA;NA
3;353.235836260734;180.988478571429;0,0223460470810639;1011;NA;NA
52;357.288300099026;224.393651023254;0,0244568111724919;1011;NA;NA
28;361.75870471248;293.764949495063;0,0267800955199187;1011;NA;NA
98;363.237519876311;247.836548882369;0,0285584422651712;1011;NA;NA
4;361.402285590392;225.113686183261;0,0303950247400047;1011;NA;NA
0;42.8988250652742;0.835583333333333;0;1012;NA;NA
49;42.7932933607031;6.78929938102482;0,0084478510780552;1012;NA;NA
24;42.8017768148492;4.9337094761853;0,0139853673908558;1012;NA;NA
13;42.841034910456;4.57839885796754;0,0178272450588893;1012;NA;NA
1;43.6552838164251;0.951483333333333;0,0229451303890592;1012;NA;NA
65;44.0698394291397;5.70711838222669;0,0250438329085009;1012;NA;NA
34;43.036298219824;4.50273395189429;0,027460974475254;1012;NA;NA
147;43.4382337943201;4.47526241020976;0,0291086855495666;1012;NA;NA
6;43.6516190862133;4.55501876179376;0,0310101964721247;1012;NA;NA
0;50.6190165361184;0.913416666666667;0;1013;NA;NA
49;50.1355686527859;9.970172635197;0,0084478510780552;1013;NA;NA
24;50.1845907909326;9.46949077072287;0,0139853673908558;1013;NA;NA
13;50.3823387797366;8.93946210507101;0,0178272450588893;1013;NA;NA
1;50.6620471014493;1.91358333333333;0,0229451303890592;1013;NA;NA
65;50.8318122053288;8.93565531457884;0,0250438329085009;1013;NA;NA
34;50.9398065293139;8.55873558094079;0,027460974475254;1013;NA;NA
147;50.912639892436;10.0856504214165;0,0291086855495666;1013;NA;NA
6;50.8660726881669;10.0768396381396;0,0310101964721247;1013;NA;NA
0;30.06636205396;1.09525;0;1014;NA;NA
49;30.6704734537865;5.56059682595352;0,0084478510780552;1014;NA;NA
24;30.7717471367984;4.2481769171881;0,0139853673908558;1014;NA;NA
13;31.2448956125485;3.92700363655358;0,0178272450588893;1014;NA;NA
1;31.5171799516908;0.71975;0,0229451303890592;1014;NA;NA
65;32.000096887208;4.32931857051883;0,0250438329085009;1014;NA;NA
34;32.0575985716708;3.67676017508332;0,027460974475254;1014;NA;NA
147;31.4364598197175;3.50112514848894;0,0291086855495666;1014;NA;NA
6;31.0853745731;3.11292334332334;0,0310101964721247;1014;NA;NA
0;20.7495648389904;0.193583333333333;0;1015;NA;NA
49;20.5077554565602;2.59961346808353;0,0084478510780552;1015;NA;NA
24;20.5420830529026;2.0976390068563;0,0139853673908558;1015;NA;NA
13;20.85990826754;2.99490819027908;0,0178272450588893;1015;NA;NA
1;21.224788647343;0.708883333333333;0,0229451303890592;1015;NA;NA
65;21.6012149609811;3.43519424389374;0,0250438329085009;1015;NA;NA
34;21.5111688203616;4.32921447903716;0,027460974475254;1015;NA;NA
147;21.530689388452;4.05252793517393;0,0291086855495666;1015;NA;NA
6;21.4895926273682;3.74286063381063;0,0310101964721247;1015;NA;NA
0;36.8372497824195;1.078;0;1016;NA;NA
49;36.8244724965698;10.6586725942599;0,0084478510780552;1016;NA;NA
24;36.6122316890042;7.60014300905365;0,0139853673908558;1016;NA;NA
13;37.143820634445;8.9614435910627;0,0178272450588893;1016;NA;NA
1;37.9088466183575;1.74248333333333;0,0229451303890592;1016;NA;NA
65;38.240463922558;10.5762473762362;0,0250438329085009;1016;NA;NA
34;38.2179833554394;11.1473321253591;0,027460974475254;1016;NA;NA
147;38.2445280547434;7.51424190577125;0,0291086855495666;1016;NA;NA
6;38.1987059144374;5.87575445665446;0,0310101964721247;1016;NA;NA
0;26.4825935596171;0.549;0;1017;NA;NA
49;26.5300585752085;5.54642219830977;0,0084478510780552;1017;NA;NA
24;25.9911486681977;4.5206470624288;0,0139853673908558;1017;NA;NA
13;26.3434114435052;4.45964284964527;0,0178272450588893;1017;NA;NA
1;27.0107185990338;1.30788333333333;0,0229451303890592;1017;NA;NA
65;27.541218710707;7.50159305130872;0,0250438329085009;1017;NA;NA
34;27.1511336503557;4.40699117995688;0,027460974475254;1017;NA;NA
147;26.7169805591948;4.51230761922595;0,0291086855495666;1017;NA;NA
6;26.4773829682898;4.70280289432789;0,0310101964721247;1017;NA;NA
0;91.5533573141487;0.7655;0;1018;NA;NA
52;91.9513426785664;19.5109490437737;0,0075294468501522;1018;NA;NA
20;93.7752238478386;38.5827481777804;0,0134701778408479;1018;NA;NA
10;94.2962966435998;34.2923282392058;0,0171291370062793;1018;NA;NA
1;94.7722325870647;4.71158333333333;0,0223432113600165;1018;NA;NA
51;95.9922226155719;22.9424762085557;0,0244665996166828;1018;NA;NA
23;95.6080646150919;22.1071096670249;0,0269197530040242;1018;NA;NA
110;96.4522849957842;20.3754466118834;0,0286044896583618;1018;NA;NA
5;96.4519162724259;20.2852985930736;0,0305103226590835;1018;NA;NA
0;16.1229016786571;0.0358333333333333;0;1019;NA;NA
52;16.238942636893;0.906345210932154;0,0075294468501522;1019;NA;NA
20;16.5867707677416;1.77235419929393;0,0134701778408479;1019;NA;NA
10;16.7772426976103;1.81288599698375;0,0171291370062793;1019;NA;NA
1;16.4314365671642;0.334916666666667;0,0223432113600165;1019;NA;NA
51;16.2079075897327;2.02505708762648;0,0244665996166828;1019;NA;NA
23;17.2541763450943;1.65755888470326;0,0269197530040242;1019;NA;NA
110;17.2507273105299;1.53669311240276;0,0286044896583618;1019;NA;NA
5;17.1722505798944;1.53864888167388;0,0305103226590835;1019;NA;NA
0;13.7757793764988;0.051;0;1020;NA;NA
52;13.8786092105488;0.893551462874134;0,0075294468501522;1020;NA;NA
20;14.0334187820987;1.06265365745043;0,0134701778408479;1020;NA;NA
10;14.0914725670614;1.1524454261253;0,0171291370062793;1020;NA;NA
1;13.7838930348259;0.188833333333333;0,0223432113600165;1020;NA;NA
51;13.5761775153694;1.05749766814707;0,0244665996166828;1020;NA;NA
23;14.2265255001637;1.31202994484413;0,0269197530040242;1020;NA;NA
110;14.1639963059192;0.985393350860358;0,0286044896583618;1020;NA;NA
5;14.0999067727877;0.837251767676768;0,0305103226590835;1020;NA;NA
0;24.015587529976;0.0656666666666667;0;1021;NA;NA
52;24.0357793679731;1.79008205619812;0,0075294468501522;1021;NA;NA
20;24.3141122284209;3.21259387575969;0,0134701778408479;1021;NA;NA
10;24.6462793685589;3.41264148904071;0,0171291370062793;1021;NA;NA
1;24.2837375621891;0.507916666666667;0,0223432113600165;1021;NA;NA
51;24.1853415929382;4.19063268998058;0,0244665996166828;1021;NA;NA
23;25.4494218788501;2.92648937911741;0,0269197530040242;1021;NA;NA
110;25.4719895162559;2.11698105892253;0,0286044896583618;1021;NA;NA
5;25.3945571834825;1.98102730880231;0,0305103226590835;1021;NA;NA
0;91.8301724137931;0.50725;0;1022;NA;NA
51;91.9385118054552;19.3656489819416;0,0074711310094949;1022;NA;NA
20;93.7155647582628;38.0880607500789;0,0134055985904425;1022;NA;NA
10;94.3302257739251;35.136974543293;0,0170354237669361;1022;NA;NA
1;94.8070061728395;4.22061666666667;0,0222232926724138;1022;NA;NA
51;96.0003355525727;22.8155828293447;0,0244018442251598;1022;NA;NA
22;95.6143877498057;22.6821033813926;0,0268540842113337;1022;NA;NA
110;96.4507174545879;20.3780418354624;0,0285410304908857;1022;NA;NA
5;96.483178181644;19.0813201492951;0,030426885970623;1022;NA;NA
0;16.2531609195402;0.0265833333333333;0;1023;NA;NA
51;16.2355672327968;0.901488846805617;0,0074711310094949;1023;NA;NA
20;16.568688790569;1.71142826921425;0,0134055985904425;1023;NA;NA
10;16.7981938585623;1.88304902831517;0,0170354237669361;1023;NA;NA
1;16.3723456790123;0.269966666666667;0,0222232926724138;1023;NA;NA
51;16.2134009975059;2.02039743442938;0,0244018442251598;1023;NA;NA
22;17.2494589821304;1.67832343121678;0,0268540842113337;1023;NA;NA
110;17.2523963316878;1.5422551882243;0,0285410304908857;1023;NA;NA
5;17.1669827043066;1.31859965589966;0,030426885970623;1023;NA;NA
0;13.876724137931;0.03225;0;1024;NA;NA
51;13.8770673140579;0.890700261413892;0,0074711310094949;1024;NA;NA
20;14.0264411478996;1.05155696164518;0,0134055985904425;1024;NA;NA
10;14.0963960051945;1.14040300955924;0,0170354237669361;1024;NA;NA
1;13.7575;0.156116666666667;0,0222232926724138;1024;NA;NA
51;13.5772667691999;1.05188855245404;0,0244018442251598;1024;NA;NA
22;14.2240201309082;1.33946524355547;0,0268540842113337;1024;NA;NA
110;14.166011065269;0.98660798750698;0,0285410304908857;1024;NA;NA
5;14.1071828518006;0.753290947940948;0,030426885970623;1024;NA;NA
0;24.007183908046;0.0559166666666667;0;1025;NA;NA
51;24.0362527018632;1.78478673061065;0,0074711310094949;1025;NA;NA
20;24.3117971012516;3.13363161425981;0,0134055985904425;1025;NA;NA
10;24.6264716931847;3.48640277302677;0,0170354237669361;1025;NA;NA
1;24.2996604938272;0.728383333333333;0,0222232926724138;1025;NA;NA
51;24.1906202053679;4.18478269353961;0,0244018442251598;1025;NA;NA
22;25.4455711089323;2.94837895511035;0,0268540842113337;1025;NA;NA
110;25.4714939675551;2.12668912035454;0,0285410304908857;1025;NA;NA
5;25.3782133638773;1.74378708513709;0,030426885970623;1025;NA;NA
0;69.1683891992551;2.01845166666667;0;1026;NA;NA
22;72.0810244273989;42.6326482554123;0,0072110251627095;1026;NA;NA
5;74.5954044051266;62.9684999246032;0,0126532764962593;1026;NA;NA
4;75.0082405117512;45.0828860674603;0,0172128455452896;1026;NA;NA
1;73.7720644825793;10.6492293333333;0,0217506691403969;1026;NA;NA
11;74.471460155328;47.5052640103508;0,0240572843061194;1026;NA;NA
12;74.398738464292;36.7942514902953;0,0262032482940705;1026;NA;NA
14;74.3922959736642;36.8571039175038;0,027520740310729;1026;NA;NA
0;69.0467877094972;0.253685;0;1027;NA;NA
22;68.6733747402502;18.8844523149459;0,0072110251627095;1027;NA;NA
5;68.8051026639915;21.866518018759;0,0126532764962593;1027;NA;NA
4;69.2858484870527;28.8015558214286;0,0172128455452896;1027;NA;NA
1;67.9342459698388;8.71340116666667;0,0217506691403969;1027;NA;NA
11;68.6493945907674;42.3224278227788;0,0240572843061194;1027;NA;NA
12;70.1263680287824;38.1193101039181;0,0262032482940705;1027;NA;NA
14;70.6994741637032;36.2225951874617;0,027520740310729;1027;NA;NA
0;44.1440875232775;1.87870166666667;0;1028;NA;NA
22;43.7697817328;16.8064174953838;0,0072110251627095;1028;NA;NA
5;43.883998525943;16.601646209596;0,0126532764962593;1028;NA;NA
4;44.378659603013;20.6457290873016;0,0172128455452896;1028;NA;NA
1;42.4971320852834;3.59709616666667;0,0217506691403969;1028;NA;NA
11;43.807087777825;21.2395421474033;0,0240572843061194;1028;NA;NA
12;45.4420958387446;32.4600313210759;0,0262032482940705;1028;NA;NA
14;46.2661610847359;34.446469875461;0,027520740310729;1028;NA;NA
0;84.9301727115717;2.090562;0;1029;NA;NA
